"","site_code","series","grate20","center20","age20","numrows20","last20","grate","treespec","center","age","categ","elev","numrows01","last90","agedif","agedif1","d90","d20","ddif","spe01","species","LAT_geogr","LON_geogr","twimed","tea","ph","Pmeh","Ptot","N","Mg","K","Ca","C","CN","NPtot","NPmeh","PC1","PC2","PC3","corS90","corS20","cordif","cwb"
"84","M000138ABAL","M000138ABAL",1491.623,1967.33333333333,105,3,2021,485.758428571429,"ABAL",1933.28571428571,115,"rich",490,7,1990,10,0.0909090909090909,24.8693956590327,43.5797359954873,18.7103403364546,FALSE,"ABAL",49.4010648739,16.7809135141,2.90036153793,-1.40486713495603,0.582733081903935,0.0679505355833733,0.0538790908496683,-0.65353298166251,-0.0432085939457287,-0.250730940543755,0.46113408532343,-0.306404365889636,0.564474263627604,-0.641927762000522,-0.614204560950304,1.27649578092377,0.500356639704549,0.653128153100138,0.211633208858883,0.595787173277214,0.384153964418331,1.8174668439562
"85","M003808QUPE","M003808QUPE",1027.5474,1980.34,77,25,2018,1270.42836,"QUPE",1949.74,81,"acid",355,25,1990,4,0.0506329113924051,40.2188963884507,36.1706232151136,-4.04827317333712,TRUE,"QUSP",48.8252014456,16.0030383217,2.99500775337,-1.40584521894388,1.10567635351188,1.27083752008311,-0.745023670958123,-1.02112557830978,1.72644951768951,3.95815800060238,1.34644168879132,-1.31310111011672,-1.02214990110457,-0.131350566585446,-1.27314894521024,4.56500383046406,1.2687427873121,-1.66503909531131,0.589824840265288,0.528774642422056,-0.0610501978432321,-11.0860108848018
"86","P000004PCAB","P000004PCAB",398.176466666667,1982.46666666667,80,15,2020,350.090235294118,"PCAB",1954.44117647059,76,"moist",1240,17,1990,4,0.0512820512820513,21.1127622968213,22.5160836546432,1.40332135782186,FALSE,"PCAB",50.7717430408,15.607474927,4.32993602753,0.433677379280639,-0.216630445475635,-0.907202537249155,-0.195034314925313,0.662215218875629,-0.53544263320662,-0.598765321127174,-0.512256511053606,0.926548297630068,0.665472454911314,0.50423120931104,1.28878360401962,-2.1460439276607,0.0447822417807334,-0.413689933652286,-0.165477684986534,-0.277680495800545,-0.112202810814011,70.6354067421765
"87","P000007PCAB","P000007PCAB",738.47925,1976.59375,91,16,2020,498.291307692308,"PCAB",1948.15384615385,93,"acid",710,13,1990,2,0.0217391304347826,25.1881757527535,30.6636753189552,5.47549956620168,FALSE,"PCAB",50.6893114248,15.805478215,4.06501436234,1.2399269562027,-0.381135706740505,-0.428890203684462,-0.633961797649632,-0.287715659405947,-0.269182624190922,-0.520037132501028,-0.5056286644108,-0.143103554731954,0.222341176608205,0.314775335956149,-0.00939361624149247,-1.17712399881447,0.49569714843499,0.507639660399032,0.212797426293248,-0.0186233055195268,-0.231420731812775,48.805594576633
"88","P000011QURO","P000011QURO",954.949857142857,1944.92857142857,140,7,2015,692.268285714286,"QURO",1916.82142857143,146,"moderate",225,14,1990,6,0.041958041958042,29.6887749315695,34.8694697601412,5.18069482857165,TRUE,"QUSP",50.393083207,14.0730893246,3.70891404152,-2.06715519295535,2.20393574087012,1.92946702492518,1.22620061280308,-1.41885969455356,2.90240049526006,1.75220730789481,1.71650236135794,-1.63726593377528,-1.05577285289755,-1.85832939867825,-1.50157636218668,6.22636653306295,-0.30924834188861,-0.472248990927543,0.285360690848707,0.422895066180299,0.137534375331592,-11.6206750151361
"89","P000013QURO","P000013QURO",1919.54853846154,1941.19230769231,148,13,2015,1708.83978571429,"QURO",1918.75,142,"moist",160,14,1990,6,0.0413793103448276,46.6450682365033,49.4372845857017,2.79221634919839,TRUE,"QUSP",50.4470778038,14.2930920329,5.29781770706,-1.72670764204925,1.44007531238997,0.729264270378361,-1.3357487905628,-1.78886226044338,1.30913383100456,0.588228991191814,0.708835059464048,-1.82062993161622,-0.774033065829261,-0.0673527622767276,-1.24001729206802,3.45981894267971,2.29761459281403,0.3923523452761,-0.109666464977279,-0.0912776810723607,0.0183887839049183,-10.1105983102687
"90","P000014QURO","P000014QURO",2811.72275,1966.84375,93.5,16,2013,2638.77325,"QURO",1943.79166666667,92,"moist",170,12,1990,1.5,0.0161725067385445,57.9636994289452,59.8330727451905,1.86937331624532,TRUE,"QUSP",50.336073709,14.4830852216,6.28446388245,-1.89230633126358,1.81226645692019,0.244999592978906,-1.09210101301132,-1.57050363514767,1.47201601502842,1.69425580133466,1.80843205216382,-1.83091189483015,-1.25055141771379,-0.181285165604636,-0.969504658356465,4.25534281076263,2.18530865003664,-0.36139206714113,-0.133493413300883,-0.30402868784013,-0.170535274539247,-10.3380182390024
"91","P000015QURO","P000015QURO",1561.24633333333,1974.33333333333,83.5,6,2015,1816.6655,"QURO",1949.04166666667,82,"moist",160,12,1990,1.5,0.0181268882175227,48.0941821237863,44.5852057376956,-3.50897638609069,TRUE,"QUSP",50.4670769264,14.3270931272,11.512925148,-1.90208295802783,1.93066878740699,0.421719471961321,-1.19293332309582,-1.74344254629473,1.85392353434116,1.44872877362649,1.87673661924553,-2.10127160103992,-1.61837210626481,-0.209383126764441,-1.10169251085478,4.64871092869982,2.30662302333742,-0.263788868977663,0.4750652473434,0.30928494440781,-0.16578030293559,-8.71944317895812
"92","P000016QURO","P000016QURO",2437.4341875,1964.96875,98,16,2013,1994.93136363636,"QURO",1943.63636363636,86,"moist",225,11,1990,12,0.130434782608696,50.3986656689847,55.7085055912849,5.3098399223002,TRUE,"QUSP",50.2950364706,16.0630790115,5.70278310776,-1.9925180375822,2.33194223153641,-0.477747738206315,-0.659354974510049,-0.470426501802467,1.17740702083621,0.951372531196132,3.24030055591526,-1.27013081747167,-1.85223026621084,0.203104615969644,-0.00944215778936565,3.73396352919279,1.6921362657896,-1.16079786898415,-0.0553362989924813,-0.23904293250142,-0.183706633508939,-2.50475844956489
"93","P000102PISY","P000102PISY",397.56825,1951.75,131.5,4,2019,369.865142857143,"PISY",1926.14285714286,130,"acid",411.010315,14,1990,1.5,0.011472275334608,21.7008508152285,22.4988803639453,0.798029548716769,FALSE,"PISY",50.5833679668,14.4343596837,2.90411555767,-0.524630497543341,-0.625605224199095,-0.795335179579412,-1.48433658151031,-1.16892140268234,-0.948319189730569,-0.942192419746575,-0.238455156923934,-1.00201242953195,0.00192763797833494,0.736255686041176,0.203938838526091,-0.829422250828151,2.15409865158792,1.53198868442158,0.36792327184758,0.538977422143385,0.171054150295805,0.969325842284292
"94","P000104PISY","P000104PISY",378.256625,1957.875,121.5,8,2019,390.598,"PISY",1929.46428571429,119,"acid",383.856775,14,1990,2.5,0.0207900207900208,22.3007806969719,21.9456440554391,-0.355136641532798,FALSE,"PISY",50.5693168711,14.4405428509,2.99055814743,-0.408330038720627,-0.494036898384608,-0.931650225337551,-1.88099783670123,-1.23829074790202,-0.948692055000897,-0.870132278639167,-0.323006794382627,-0.543709640843481,1.25954835943203,1.38474527821094,0.439147770882165,-1.52688507983494,2.88045425533987,0.949723305830208,0.450970783588249,0.410650505149833,-0.040320278438416,0.507410504640395
"95","P000105PISY","P000105PISY",367.852222222222,1952.66666666667,134,9,2019,343.707846153846,"PISY",1923.03846153846,135,"acid",394.906772,13,1990,1,0.00743494423791822,20.9194268936507,21.641718877021,0.722291983370315,FALSE,"PISY",50.5743999571,14.4361271565,2.97500169277,-0.472793617997566,-0.581954150827393,-0.746927833392912,-1.63161975381265,-1.09034122758438,-0.933328499739135,-0.77936619825964,-0.296605305097672,-0.914523107514051,0.0500734974928495,1.06404265839685,0.153686286687797,-0.932963136763143,2.3079560447978,1.25191278312696,0.367824590861498,0.602973739253329,0.235149148391831,0.507410504640395
"96","P000108PISY","P000108PISY",227.796363636364,1964.22727272727,105,11,2019,201.89471875,"PISY",1936.734375,108,"acid",496.452498,32,1990,3,0.028169014084507,16.0331013776395,17.0305413398597,0.997439962220163,FALSE,"PISY",50.5992464977,14.4517545751,1.8522555232,-0.262570020634403,-0.699336169813736,-0.542221217088649,-1.43559262070383,-1.08007430254532,-0.868377209346789,-0.736187623115016,0.0366268742447163,-0.643832313769278,0.669316408342767,0.743045917177713,-0.146273212760388,-0.819983513251651,2.05265992513852,1.16084409584327,0.205251811929505,0.472577369849525,0.26732555792002,1.47622311392868
"97","P000111PISY","P000111PISY",132.812666666667,1934,168,3,2018,117.7681,"PISY",1903.5,179,"acid",408,20,1990,11,0.0634005763688761,12.2452848896347,13.0039355289742,0.758650639339562,FALSE,"PISY",50.5673554515,14.458580699,3.40981554985,-0.459682231789257,-0.498568456804639,-0.734425632355187,-1.68880239573056,-1.47402697748323,-0.988764363667736,-1.04056780851058,-0.292849371698251,-1.04736015694812,0.547773427710882,0.774818312813305,-0.0280689079241395,-0.82351604187271,2.52463245551603,1.68493900157026,0.358923256916168,0.515775919412983,0.156852662496815,0.613133127267241
"98","P000117PISY","P000117PISY",873.94375,1977.125,85,4,2019,621.993923076923,"PISY",1943.03846153846,94,"extreme",365.336249,13,1990,9,0.100558659217877,28.1415575163573,33.3577538568481,5.21619634049082,FALSE,"PISY",50.5901144738,14.4541680367,4.23723745346,-0.108954927799859,-0.619727201456516,-0.769034723405442,-1.5873633897366,-0.98623387478701,-0.954617802358156,-0.875343835510439,-0.217482093572288,-1.17860582979719,-0.772554248908283,1.08947114940717,0.236290611434349,-0.903872975764817,2.06692265086172,1.38687634929058,0.176588743293075,0.149590102531695,-0.02699864076138,1.15299366277161
"99","P000119PISY","P000119PISY",535.6576,1957.6,127,5,2019,328.820333333333,"PISY",1928.66666666667,123,"acid",399.069064,15,1990,4,0.032,20.4613550751892,26.1155210317138,5.6541659565246,FALSE,"PISY",50.5780195151,14.4542573311,2.63400626183,-0.527980499493578,-0.604872131642384,-0.7520540101841,-1.75977808896791,-1.09947247704761,-0.98472466330179,-1.01012089992398,-0.270476225805733,-0.942075417437342,0.00329875921690908,1.29268152520044,0.158507491556195,-1.06376439815479,2.49064570616099,1.28176953832771,0.278793365119036,0.194451902856299,-0.084341462262737,0.886563009911814
"100","P000122PCAB","P000122PCAB",1230.32825,1970.25,101,4,2020,1057.15092307692,"PCAB",1937.65384615385,105,"acid",1145.460625,13,1990,4,0.0388349514563107,36.6879593329301,39.5790674587553,2.89110812582528,FALSE,"PCAB",49.198578208,13.2437831657,3.36785507202,0.890751534945805,-0.967246602492624,-0.281833069813948,-0.55474006136907,0.828263360483938,-0.935772364461973,-1.02839098048199,-0.831027378573625,1.30040214490696,1.06578133855109,1.0700753902908,0.172573016813864,-2.80621008252065,0.0339580757064246,-0.304976145257731,-0.340826574160701,-0.0471360752457233,0.293690498914978,59.9905173589512
"101","P000123PCAB","P000123PCAB",1270.8425,1980.90625,80.5,16,2020,817.196538461538,"PCAB",1950.76923076923,83,"moist",1214.185451,13,1990,2.5,0.0305810397553517,32.2565799270451,40.2254512234479,7.9688712964028,FALSE,"PCAB",49.2015800838,13.2485783241,2.42208147049,1.15026788686681,-0.964825141797522,-0.314754768435697,-0.163683631510117,1.56897146582068,-0.88581176456495,-0.806593074282625,-0.812071345184046,1.42532819587609,0.144275897352677,1.10231585793025,0.457980102467114,-2.91162165542286,-0.782417181873271,-0.754192945504384,-0.256108450121883,0.0439478978429069,0.30005634796479,55.6805382998742
"102","P000124PCAB","P000124PCAB",563.63325,1938.75,162.5,8,2020,454.076363636364,"PCAB",1909.59090909091,160,"acid",1031.374683,11,1990,2.5,0.0155038759689922,24.0447079938876,26.7888062934419,2.74409829955428,FALSE,"PCAB",49.2212269834,13.2497754079,5.06423163414,1.01349515311197,-0.940606744991227,-0.741692686129761,-0.731316767051265,0.0105002646253692,-0.965946732424083,-0.811883850630894,-0.76442395960496,0.681294523190343,1.34956213156176,0.670631423190617,0.608500442000013,-2.6130424976592,0.65257640429234,0.344226227341735,-0.356282242777761,-0.135301683982581,0.22098055879518,45.0841438209927
"103","P000125PCAB","P000125PCAB",1209.34775,1979.75,83,4,2020,678.046692307692,"PCAB",1949.42307692308,83,"moist",1129.263881,13,1990,0,0,29.3822371820624,39.2401500842745,9.85791290221211,FALSE,"PCAB",49.2154981432,13.2439281001,3.24281644821,1.38478651868894,-0.950220738092426,-0.948165883009325,-0.538214482590898,0.268531572595705,-0.696727405422555,-0.471320144347206,-0.803885219853493,0.666532124076732,0.848692100295865,0.623758284588726,1.21280569007044,-2.74739163120932,0.31202112509583,-0.00334595455590506,-0.463205270980846,-0.0665240434450037,0.396681227535842,50.4632764718518
"104","P000134PCAB","P000134PCAB",1454.7475,1983.875,75.5,4,2021,1698.85507142857,"PCAB",1953.17857142857,73,"acid",1040.705303,14,1990,2.5,0.0336700336700337,46.5085955250918,43.0376816825035,-3.47091384258839,FALSE,"PCAB",49.2004885137,13.2727712283,3.28053855896,1.04765378973727,-0.934872677098472,-0.71272748332024,-0.901228523378839,0.875067170437475,-0.930667966269131,-0.879416081832691,-0.803620961732444,1.51835242761924,1.37550741856118,1.61674442733959,0.909042624410385,-3.48628533176873,0.57889661984154,-0.806790342143088,-0.0824079778493237,0.0936001884302328,0.176008166279557,56.1729917181906
"105","P000135PCAB","P000135PCAB",556.4549375,1945.46875,149,16,2021,375.660076923077,"PCAB",1920.96153846154,131,"acid",985.949005,13,1990,18,0.128571428571429,21.8701912501167,26.6176714099503,4.74748015983358,FALSE,"PCAB",49.1960744394,13.2766039795,4.40168523788,1.23003723657763,-0.895450027022872,-1.09964030092776,-0.915927181215594,0.300806977232663,-0.976259826276544,-0.967685386352766,-0.830202594519227,0.99850631986284,1.42821790250324,1.1645613259146,1.71050050177663,-3.53537551409437,0.882142507482022,-0.177544420821176,-0.120913034153766,-0.0708871194435462,0.0500259147102198,56.1729917181906
"106","P000136PCAB","P000136PCAB",1130.06914285714,1976.89285714286,90.5,14,2021,694.532923076923,"PCAB",1943.19230769231,89,"acid",972.352259,13,1990,1.5,0.0167130919220056,29.7372961578888,37.9321594556728,8.19486329778407,FALSE,"PCAB",49.1964852931,13.2827149927,4.93646812439,1.21376861192928,-0.940815592243588,-1.21235882260924,-0.831787523651532,0.237973881495929,-0.829693639955419,-0.978276916288451,-0.801772131859665,0.76618896430285,1.09538800930879,0.990345949721911,2.12427994102011,-3.45133424544199,0.833394911892371,-0.0583830746042043,-0.207413428536197,0.143045120041554,0.350458548577751,56.1729917181906
"107","P000138PCAB","P000138PCAB",1259.488,1964.8,114,5,2021,918.198692307692,"PCAB",1932.57692307692,117,"acid",978.540323,13,1990,3,0.025974025974026,34.1919125667195,40.0453483905346,5.85343582381515,FALSE,"PCAB",49.2120614485,13.2315859286,3.60228657722,1.15234659258422,-0.910144763522425,-0.614796124881555,-0.708027637339469,0.31278066575263,-0.899875308351494,-0.912726382755001,-0.781743812089411,0.831030681805689,1.08590213054208,0.878416620285861,0.492978392372156,-2.71489714840382,0.441400687564279,0.0904153048300851,-0.269241030735618,0.136877961786074,0.406118992521692,49.8898570927935
"108","P000139PCAB","P000139PCAB",1681.779,1979.66666666667,84,3,2021,458.773846153846,"PCAB",1950.96153846154,78,"acid",992.901878,13,1990,6,0.0740740740740741,24.1687608911438,46.2742642113845,22.1055033202406,FALSE,"PCAB",49.1819131026,13.2929911727,5.43126678467,1.22070634700876,-1.01144782053126,-1.30016636502561,-1.15108371470981,0.410900500849897,-0.937576295684627,-0.87332267870343,-0.754093203262532,1.36196063292881,1.91543879083875,1.63472606080119,2.66703349945673,-4.25156743911065,1.30331624680122,-0.770220379893772,-0.190099402349267,0.116780100653495,0.306879503002762,59.7952588002295
"109","P000141PISY","P000141PISY",1072.761,1967,102.5,4,2018,687.748904761905,"PISY",1941.16666666667,98,"moderate",760,21,1990,4.5,0.0448877805486284,29.5917066488416,36.9578371560018,7.36613050716019,FALSE,"PISY",50.0553576493,12.7761133214,3.50490617752,0.512191194142983,-0.338826549730643,-0.206556392644647,0.776835046395808,-0.806087716922125,-0.479838462790275,-0.300201119100758,-0.314434103463442,-1.26446053366897,-1.29190132196128,-1.26445608871566,-0.426616011365471,0.712030664675807,-0.848995932161957,2.07637191024016,0.329979352866327,0.366736597679487,0.03675724481316,16.0209120499856
"110","P000142PCAB","P000142PCAB",567.237,1947.83333333333,141,3,2018,787.167684210526,"PCAB",1915.28947368421,152,"extreme",1200,19,1990,11,0.0750853242320819,31.6583799944719,26.8743107751044,-4.78406921936748,FALSE,"PCAB",49.2036931064,13.1123078396,1.97952526808,0.850270831120863,-0.845313430056553,-0.48735824003364,-0.336158047422893,0.352298456911433,-0.796925707388318,-0.908109275142457,-0.809080449388235,0.248573465706335,-0.092496210764591,0.443990539979215,0.299105411449957,-1.92037897126396,-0.0814996191198437,0.560012497302094,-0.352187832722661,-0.224990523422397,0.127197309300264,42.0501030397388
"111","P000143PCAB","P000143PCAB",719.3675,1951.91666666667,135,6,2018,749.865619047619,"PCAB",1921.7380952381,139,"moderate",460,21,1990,4,0.0291970802919708,30.8991676167608,30.2642883312529,-0.634879285507861,FALSE,"PCAB",50.0431195018,13.2979871686,2.33586120605,-0.925288813130826,-0.133066508267566,1.16978292113997,0.226228167515537,-0.804983086150388,0.778573979014541,0.898880823539883,0.595511790604292,-0.158717325500674,1.20439390785733,-0.880435478903417,-1.20175403583223,2.00842220795481,0.146043750291807,-0.0319446157368149,0.338848251915054,0.196646217845029,-0.142202034070025,-5.55489406723015
"112","P000144PISY","P000144PISY",614.597058823529,1952.85294117647,133,17,2018,463.3639,"PISY",1924.375,131.5,"moderate",460,20,1990,1.5,0.0113421550094518,24.2893647731403,27.9737248033219,3.6843600301816,FALSE,"PISY",50.0431195018,13.2979871686,2.33586120605,-0.925288813130826,-0.133066508267566,1.16978292113997,0.226228167515537,-0.804983086150388,0.778573979014541,0.898880823539883,0.595511790604292,-0.158717325500674,1.20439390785733,-0.880435478903417,-1.20175403583223,2.00842220795481,0.146043750291807,-0.0319446157368149,0.443801020747337,0.440376896000121,-0.00342412474721604,-5.55489406723015
"113","P000146PCAB","P000146PCAB",1234.50838461538,1942.11538461538,148,13,2018,1260.07066666667,"PCAB",1907.03333333333,163,"acid",650,15,1990,15,0.0964630225080386,40.0546102460215,39.6462469043329,-0.408363341688592,FALSE,"PCAB",49.1368019056,13.5022801621,1.84228432178,0.30030787748005,-0.632895001717167,0.061357704305966,-0.53500392684353,-0.407556534879945,-0.492460906682633,-0.281524660737363,-0.392936138455225,0.20367645934565,1.17990148280145,0.10790109768211,-0.542095723628617,-0.775947599825217,0.562308928418532,0.50985124419478,0.369218288354291,0.530624477088289,0.161406188733998,37.3835444957929
"114","P000147PISY","P000147PISY",370.3002,1933.2,174,5,2018,391.953541666667,"PISY",1902.45833333333,175,"rich",470,24,1990,1,0.00573065902578797,22.3394437922919,21.7136099730862,-0.625833819205681,FALSE,"PISY",49.3161781194,13.6807803844,1.98096442223,-1.13483127575666,0.733066088505068,0.860074787615173,0.886400471974798,-1.07378427655056,0.869505739407592,1.3156756403998,0.860826435079025,-0.671910272224641,0.589584245870343,-1.48543640122497,-1.14201812730804,3.09431633549997,-0.25067550103453,0.268230134863266,0.0838034969107776,0.216152124649176,0.132348627738398,2.03362954601558
"115","P000148PCAB","P000148PCAB",1430.344625,1971.625,94,8,2018,936.579722222222,"PCAB",1940.94444444444,98.5,"extreme",470,18,1990,4.5,0.0467532467532468,34.5324534189265,42.6751841138298,8.14273069490325,FALSE,"PCAB",50.8896936511,14.259918029,1.93541073799,-0.0507061592351031,-0.495214124486486,0.0288639889125845,-0.0655225305716942,-1.0679795787107,-0.602731914690203,-0.67107309889551,-0.0984245062502458,-0.792517825200228,0.292693803705309,-0.822261327169048,-0.699022144598087,0.322009082159103,0.300940959446608,1.83582424611579,-0.0623620098929269,-0.0307348688823911,0.0316271410105358,17.0353492052578
"116","P000149PISY","P000149PISY",613.391846153846,1965.15384615385,109,13,2019,585.902823529412,"PISY",1940.02941176471,96,"extreme",480,17,1990,13,0.126829268292683,27.3129025240743,27.9462833833255,0.633380859251137,FALSE,"PISY",48.890658385,14.3548035485,2.29104447365,-1.24133662778826,0.846225157315877,0.00716721273763728,0.623619680951648,-1.02382633731263,1.48342886730511,-0.25057250158976,0.729263361127973,-0.902802587398196,-0.0561729703226308,-1.29599020577245,-0.670729687735206,2.51544151314532,0.16548249067402,0.639884074956813,0.235135703735108,0.379826788734952,0.144691084999844,2.16216455855375
"117","P000150PCAB","P000150PCAB",1419.25225,1946.625,141,4,2018,695.965578947368,"PCAB",1913.68421052632,155,"acid",200,19,1990,14,0.0945945945945946,29.7679508345844,42.5093882413548,12.7414374067705,FALSE,"PCAB",50.850399498,14.358322212,3.84939312935,0.350191002102388,-1.07709972977407,-0.453204702235652,-1.53223097089358,-0.981891067607361,-0.85701448747606,-1.27054951490249,-0.526878862690227,0.0706845715910465,2.12510902636299,0.997653088989153,-0.222001733549444,-2.03148984107493,2.0989892142725,0.985688424075301,-0.238880090179163,-0.135933317835378,0.102946772343785,13.5373265924698
"118","P000151PISY","P000151PISY",185.056428571429,1948.78571428571,140,7,2018,250.727565217391,"PISY",1921.9347826087,140,"NO_DATA",425,23,1990,0,0,17.8671836334081,15.3499564450387,-2.51722718836939,FALSE,"PISY",50.8897566935,14.4130843935,2.22711801529,0.529772501441518,-0.900827850154647,-0.816682565715702,-1.15192206972619,-1.77945148477575,-0.936210737823073,-1.45046689765071,-0.605349369286326,-0.949646850673186,1.54220553386599,-0.291361813914929,-0.0282937392254473,-1.28540203787149,1.84682972234248,2.44234818567864,0.502704756780976,0.399652812418488,-0.103051944362488,20.5375392341266
"119","P000153PCAB","P000153PCAB",707.86784375,1968.765625,92,32,2018,523.7135,"PCAB",1939.88636363636,97,"extreme",1320,22,1990,5,0.0529100529100529,25.8227174850289,30.021414542104,4.19869705707512,FALSE,"PCAB",50.7563900091,15.6448758948,2.7699713707,0.365257590461803,-0.272685268581154,-0.940577976875159,-0.112116314237103,1.14542689095237,-0.245031227458924,-0.354565673439795,-0.658477285774478,0.55972884582158,-0.7130120237583,0.746044085262237,1.61847411121351,-1.96013818096914,-0.290240592595504,-0.698472175362511,-0.197221249118836,-0.325554995348673,-0.128333746229837,66.5431474503599
"120","P000154PCAB","P000154PCAB",2872.7536,1967.2,102,5,2018,1838.97347619048,"PCAB",1937.28571428571,104,"rich",580,21,1990,2,0.0194174757281553,48.3885704645699,60.4789507663622,12.0903803017923,FALSE,"PCAB",49.792365564,15.7547511708,2.81637454033,0.474768579594291,-0.383123026813595,-0.643213062870227,-0.778535312087266,-1.30976667414835,-0.609378211742611,-0.634394154085694,-0.428249577032109,-0.978502184361152,0.355956401435918,-0.324587397087421,-0.0967172792135414,-0.442055504728565,1.17601241191605,1.77148501461447,0.0477370306477319,0.273188735597028,0.225451704949296,14.9627600042844
"121","P000155PCAB","P000155PCAB",1274.34461538462,1963.17307692308,90,26,2011,1028.20375,"PCAB",1936.90625,99.5,"extreme",1300,16,1990,9.5,0.100263852242744,36.1821734358911,40.2808385951423,4.09866515925125,FALSE,"PCAB",50.2038818906,16.845730836,2.49601328373,0.518020963262439,-0.321027875159577,-0.142306694899544,0.16084002434627,0.746936372539376,-0.113818563465478,-0.51681725152804,-0.641005945319565,0.591086492604975,-0.0782675819665551,0.185625249483332,-0.020265079002434,-1.10406411367695,-0.677419590779922,-0.191075530293162,-0.180957914180463,-0.29768890538484,-0.116730991204377,42.8679733719624
"122","P000156PCAB","P000156PCAB",1057.56318181818,1949.79545454545,140,22,2018,835.393136363636,"PCAB",1916.52272727273,153,"extreme",1300,22,1990,13,0.0887372013651877,32.6137329451635,36.6951122650792,4.08137931991563,FALSE,"PCAB",50.0795331249,17.2141184261,4.17566633224,0.680577150810063,-0.313249874178592,-0.520790939683196,0.250129153304672,1.82100864722576,-0.561014985357954,-1.15751050147117,-0.693193434738414,1.52281996791501,-0.0467520659749484,0.789311996648201,0.889109685987122,-2.60817103340636,-1.10834105291402,-0.918272440121664,-0.402609406137463,0.0593182987578068,0.46192770489527,47.771953071703
"123","P000157PISY","P000157PISY",312.3504,1933.8,168.5,10,2018,423.139571428571,"PISY",1909.42857142857,159,"extreme",940,7,1990,9.5,0.0580152671755725,23.2111618684871,19.9423389073052,-3.2688229611819,FALSE,"PISY",50.1562366547,17.345317068,1.89566075802,0.852882461174269,-0.501765504051205,-0.702169457471805,-0.360255233805998,1.11465124422559,-0.409636611119897,-0.571271003574012,-0.452204451008979,0.597811449395394,-0.604751300566777,1.02708406010294,0.984747170107542,-2.10949507764588,-0.180073075763682,-0.629936066503001,-0.029580397793045,0.201187455470912,0.230767853263957,36.25399906029
"124","P000201PCAB","P000201PCAB",2423.82663636364,1980.63636363636,65,11,2012,1784.6419,"PCAB",1958.25,66.5,"acid",900,10,1990,1.5,0.0228136882129278,47.6684029549045,55.5527850156983,7.88438206079383,FALSE,"PCAB",50.7177521278,15.7725954877,2.48015904427,1.33625914824099,-0.247688022889911,-0.704694150262958,-0.0319016809520397,0.487236432409471,0.556157296341383,0.235547871487288,-0.374003525313096,0.347655370603188,-0.121154947693569,0.207135050346547,0.732488498319975,-1.12186048262838,-0.299204504369263,-0.706738548900419,0.0288323482766936,-0.176963289058495,-0.205795637335189,57.2574308824017
"125","P000204PCAB","P000204PCAB",1069.6918,1966.4,97,5,2012,957.4978,"PCAB",1943.6,85,"extreme",900,5,1990,12,0.131868131868132,34.9159571393488,36.9049305708444,1.98897343149566,FALSE,"PCAB",50.7265033595,15.6472888334,3.62536478043,1.31473011256559,-0.252227934763884,-0.299985648967539,-0.176636886646729,0.427058101796923,0.0303793767565706,0.529237351010295,-0.470979392975747,0.0717722505940989,-0.544920066949932,0.318853194854534,0.066187278883597,-0.766429266845691,-0.335719138674022,-0.401804593548123,0.0279497883940333,-0.124727490812481,-0.152677279206514,62.9891832275315
"126","P000207PCAB","P000207PCAB",2402.9573,1956.45,110.5,10,2011,2365.82,"PCAB",1937.75,98,"acid",900,8,1990,12.5,0.119904076738609,54.8840193473942,55.3131110919449,0.429091744550632,FALSE,"PCAB",50.0816643324,17.2896721948,4.01246833801,1.26225921601239,-0.494933820581013,-0.45634627886688,0.0903172016996062,1.06104003793547,0.13493634637452,-0.63261050510984,-0.474075884120317,1.17857089755071,0.478388564917083,0.464639973397229,0.502975014213147,-2.01180853406554,-0.695950604495752,-0.84735536005436,-0.0773305128877225,-0.0117154646260721,0.0656150482616504,42.6110405863962
"127","P000208PCAB","P000208PCAB",1236.44528571429,1969.96428571429,84,14,2011,1037.76554545455,"PCAB",1948.18181818182,79,"extreme",1350,11,1990,5,0.0613496932515337,36.3500224296533,39.6773365118261,3.32731408217287,FALSE,"PCAB",50.2045410719,16.8464172717,2.39213585854,0.518020963262439,-0.321027875159577,-0.142306694899544,0.16084002434627,0.746936372539376,-0.113818563465478,-0.51681725152804,-0.641005945319565,0.591086492604975,-0.0782675819665551,0.185625249483332,-0.020265079002434,-1.10406411367695,-0.677419590779922,-0.191075530293162,-0.0954460657430817,-0.341363018113962,-0.24591695237088,42.8679733719624
"128","P000209PCAB","P000209PCAB",1308.34375,1942,134,4,2011,905.3494,"PCAB",1919.5,140,"acid",1250,5,1990,6,0.0437956204379562,33.9518284909985,40.8146419879801,6.86281349698157,FALSE,"PCAB",50.2030233011,16.8454302882,2.6745429039,0.518020963262439,-0.321027875159577,-0.142306694899544,0.16084002434627,0.746936372539376,-0.113818563465478,-0.51681725152804,-0.641005945319565,0.591086492604975,-0.0782675819665551,0.185625249483332,-0.020265079002434,-1.10406411367695,-0.677419590779922,-0.191075530293162,-0.246688408225177,-0.219437645838854,0.027250762386323,42.8679733719624
